method,task,regime,split,seed,episodes,success_rate,seam_failure_rate,barrier_violation_rate,basin_alignment,descent_continuity,damage_rate,composition_cost,energy_model_error
behavior_cloned_skill_chain,cable_route_insert,narrow_basin,shifted_objects,2,72,0.402778,0.337819,0.309779,0.300915,0.299354,0.117142,0.105049,0.168574
behavior_cloned_skill_chain,cable_route_insert,narrow_basin,shifted_objects,3,72,0.361111,0.333924,0.311224,0.314474,0.274894,0.117132,0.104011,0.165869
behavior_cloned_skill_chain,cable_route_insert,narrow_basin,shifted_objects,4,72,0.444444,0.335585,0.302678,0.297345,0.275837,0.115037,0.100483,0.167051
behavior_cloned_skill_chain,cable_route_insert,narrow_basin,shifted_objects,5,72,0.402778,0.342891,0.312478,0.321438,0.303178,0.110679,0.107369,0.164660
behavior_cloned_skill_chain,cable_route_insert,narrow_basin,shifted_objects,6,72,0.500000,0.341315,0.300387,0.310999,0.281015,0.119915,0.109063,0.162320
behavior_cloned_skill_chain,cable_route_insert,narrow_basin,long_horizon_chain,0,72,0.527778,0.329506,0.311352,0.309077,0.285731,0.114569,0.110180,0.167391
behavior_cloned_skill_chain,cable_route_insert,narrow_basin,long_horizon_chain,1,72,0.416667,0.325107,0.298916,0.304720,0.293068,0.114972,0.102178,0.161832
behavior_cloned_skill_chain,cable_route_insert,narrow_basin,long_horizon_chain,2,72,0.472222,0.337299,0.301318,0.304553,0.304149,0.111575,0.100502,0.156894
behavior_cloned_skill_chain,cable_route_insert,narrow_basin,long_horizon_chain,3,72,0.541667,0.329898,0.305475,0.309629,0.296723,0.114818,0.112887,0.158258
behavior_cloned_skill_chain,cable_route_insert,narrow_basin,long_horizon_chain,4,72,0.444444,0.336834,0.306242,0.309746,0.301077,0.114465,0.103942,0.166650
behavior_cloned_skill_chain,cable_route_insert,narrow_basin,long_horizon_chain,5,72,0.430556,0.326820,0.300824,0.302168,0.289982,0.109930,0.096870,0.173662
behavior_cloned_skill_chain,cable_route_insert,narrow_basin,long_horizon_chain,6,72,0.472222,0.328824,0.297764,0.317685,0.281900,0.110920,0.107264,0.162172
behavior_cloned_skill_chain,cable_route_insert,narrow_basin,combined_stress,0,72,0.500000,0.360018,0.328511,0.298333,0.265057,0.116724,0.111196,0.167136
behavior_cloned_skill_chain,cable_route_insert,narrow_basin,combined_stress,1,72,0.430556,0.363836,0.327098,0.270437,0.282079,0.120474,0.114404,0.179861
behavior_cloned_skill_chain,cable_route_insert,narrow_basin,combined_stress,2,72,0.541667,0.363780,0.330004,0.273826,0.274778,0.122396,0.103330,0.178452
behavior_cloned_skill_chain,cable_route_insert,narrow_basin,combined_stress,3,72,0.375000,0.366077,0.325921,0.279324,0.264480,0.115116,0.110672,0.171840
behavior_cloned_skill_chain,cable_route_insert,narrow_basin,combined_stress,4,72,0.486111,0.352445,0.324444,0.261521,0.270401,0.122962,0.107433,0.174411
behavior_cloned_skill_chain,cable_route_insert,narrow_basin,combined_stress,5,72,0.444444,0.365359,0.335704,0.293430,0.271175,0.126185,0.101677,0.168360
behavior_cloned_skill_chain,cable_route_insert,narrow_basin,combined_stress,6,72,0.416667,0.363451,0.330476,0.294747,0.244483,0.121837,0.109267,0.172309
behavior_cloned_skill_chain,cable_route_insert,high_barrier,in_distribution,0,72,0.513889,0.315271,0.293472,0.334951,0.323058,0.110173,0.101482,0.158787
behavior_cloned_skill_chain,cable_route_insert,high_barrier,in_distribution,1,72,0.513889,0.311793,0.293479,0.337102,0.282923,0.109847,0.104229,0.158140
behavior_cloned_skill_chain,cable_route_insert,high_barrier,in_distribution,2,72,0.583333,0.318465,0.290288,0.307913,0.334202,0.110687,0.105312,0.163839
behavior_cloned_skill_chain,cable_route_insert,high_barrier,in_distribution,3,72,0.416667,0.316432,0.286271,0.322939,0.306021,0.111525,0.103847,0.155549
behavior_cloned_skill_chain,cable_route_insert,high_barrier,in_distribution,4,72,0.597222,0.315251,0.290166,0.323880,0.318682,0.111325,0.095295,0.162368
behavior_cloned_skill_chain,cable_route_insert,high_barrier,in_distribution,5,72,0.583333,0.317884,0.287199,0.304696,0.309334,0.110973,0.099325,0.164056
behavior_cloned_skill_chain,cable_route_insert,high_barrier,in_distribution,6,72,0.513889,0.310223,0.293893,0.332755,0.307632,0.110565,0.103013,0.160531
behavior_cloned_skill_chain,cable_route_insert,high_barrier,new_skill_pair,0,72,0.500000,0.339045,0.313947,0.302803,0.273428,0.121694,0.104982,0.172353
behavior_cloned_skill_chain,cable_route_insert,high_barrier,new_skill_pair,1,72,0.347222,0.346917,0.307928,0.291128,0.278354,0.114402,0.113253,0.169874
behavior_cloned_skill_chain,cable_route_insert,high_barrier,new_skill_pair,2,72,0.500000,0.332236,0.311663,0.301121,0.282664,0.117205,0.109727,0.161487
behavior_cloned_skill_chain,cable_route_insert,high_barrier,new_skill_pair,3,72,0.500000,0.336195,0.308296,0.303769,0.278185,0.116303,0.109007,0.164210
behavior_cloned_skill_chain,cable_route_insert,high_barrier,new_skill_pair,4,72,0.513889,0.338084,0.311519,0.303435,0.280060,0.111320,0.105239,0.166264
behavior_cloned_skill_chain,cable_route_insert,high_barrier,new_skill_pair,5,72,0.611111,0.341695,0.313040,0.308341,0.279930,0.117140,0.105181,0.172243
behavior_cloned_skill_chain,cable_route_insert,high_barrier,new_skill_pair,6,72,0.458333,0.332886,0.317585,0.308389,0.288252,0.113602,0.103157,0.168893
behavior_cloned_skill_chain,cable_route_insert,high_barrier,shifted_objects,0,72,0.347222,0.343350,0.311408,0.299419,0.280079,0.120313,0.103112,0.165985
behavior_cloned_skill_chain,cable_route_insert,high_barrier,shifted_objects,1,72,0.430556,0.339991,0.313340,0.312283,0.281911,0.116302,0.102567,0.165105
behavior_cloned_skill_chain,cable_route_insert,high_barrier,shifted_objects,2,72,0.388889,0.348155,0.322835,0.286760,0.268271,0.114087,0.110981,0.169910
behavior_cloned_skill_chain,cable_route_insert,high_barrier,shifted_objects,3,72,0.416667,0.344259,0.318579,0.286072,0.270868,0.113660,0.106929,0.168441
behavior_cloned_skill_chain,cable_route_insert,high_barrier,shifted_objects,4,72,0.555556,0.342334,0.311159,0.276537,0.289169,0.117069,0.105154,0.172452
behavior_cloned_skill_chain,cable_route_insert,high_barrier,shifted_objects,5,72,0.416667,0.344547,0.311821,0.291357,0.287791,0.120260,0.107238,0.167890
behavior_cloned_skill_chain,cable_route_insert,high_barrier,shifted_objects,6,72,0.513889,0.338451,0.315592,0.297647,0.277249,0.118389,0.105822,0.168869
behavior_cloned_skill_chain,cable_route_insert,high_barrier,long_horizon_chain,0,72,0.430556,0.335957,0.305101,0.308622,0.282706,0.116778,0.102507,0.160334
behavior_cloned_skill_chain,cable_route_insert,high_barrier,long_horizon_chain,1,72,0.513889,0.339034,0.316467,0.305429,0.285286,0.112217,0.106331,0.165997
behavior_cloned_skill_chain,cable_route_insert,high_barrier,long_horizon_chain,2,72,0.333333,0.332548,0.314855,0.314872,0.291956,0.115819,0.107929,0.159456
behavior_cloned_skill_chain,cable_route_insert,high_barrier,long_horizon_chain,3,72,0.541667,0.335782,0.312736,0.279627,0.280084,0.118850,0.109082,0.175507
behavior_cloned_skill_chain,cable_route_insert,high_barrier,long_horizon_chain,4,72,0.416667,0.341764,0.311426,0.321615,0.273382,0.117431,0.098682,0.161724
behavior_cloned_skill_chain,cable_route_insert,high_barrier,long_horizon_chain,5,72,0.361111,0.326422,0.303048,0.311267,0.284351,0.117809,0.101645,0.165852
behavior_cloned_skill_chain,cable_route_insert,high_barrier,long_horizon_chain,6,72,0.375000,0.333678,0.311376,0.295843,0.281459,0.116786,0.101140,0.172346
behavior_cloned_skill_chain,cable_route_insert,high_barrier,combined_stress,0,72,0.402778,0.367310,0.339603,0.289153,0.273787,0.123237,0.103598,0.176937
behavior_cloned_skill_chain,cable_route_insert,high_barrier,combined_stress,1,72,0.430556,0.368922,0.335141,0.274849,0.257937,0.124717,0.103368,0.169962
behavior_cloned_skill_chain,cable_route_insert,high_barrier,combined_stress,2,72,0.416667,0.370204,0.334786,0.279498,0.251697,0.118532,0.107703,0.169719
behavior_cloned_skill_chain,cable_route_insert,high_barrier,combined_stress,3,72,0.347222,0.372777,0.323221,0.258845,0.252000,0.120493,0.110077,0.179450
behavior_cloned_skill_chain,cable_route_insert,high_barrier,combined_stress,4,72,0.263889,0.369177,0.338956,0.279749,0.250997,0.124431,0.110497,0.177979
behavior_cloned_skill_chain,cable_route_insert,high_barrier,combined_stress,5,72,0.430556,0.364745,0.337226,0.271402,0.260081,0.125350,0.107657,0.176016
behavior_cloned_skill_chain,cable_route_insert,high_barrier,combined_stress,6,72,0.375000,0.369244,0.333371,0.285774,0.248184,0.125879,0.103453,0.175010
behavior_cloned_skill_chain,cable_route_insert,nonconvex_energy,in_distribution,0,72,0.527778,0.315714,0.294538,0.334193,0.286346,0.116656,0.100977,0.156423
behavior_cloned_skill_chain,cable_route_insert,nonconvex_energy,in_distribution,1,72,0.375000,0.327711,0.300950,0.315213,0.283217,0.113617,0.105035,0.164954
behavior_cloned_skill_chain,cable_route_insert,nonconvex_energy,in_distribution,2,72,0.513889,0.317116,0.301082,0.310940,0.306030,0.115271,0.105980,0.171327
behavior_cloned_skill_chain,cable_route_insert,nonconvex_energy,in_distribution,3,72,0.444444,0.312314,0.291208,0.313497,0.314083,0.110672,0.108823,0.160311
behavior_cloned_skill_chain,cable_route_insert,nonconvex_energy,in_distribution,4,72,0.527778,0.313183,0.293102,0.338120,0.303148,0.115660,0.105384,0.161780
behavior_cloned_skill_chain,cable_route_insert,nonconvex_energy,in_distribution,5,72,0.444444,0.316996,0.298429,0.330755,0.303869,0.111846,0.101745,0.164479
behavior_cloned_skill_chain,cable_route_insert,nonconvex_energy,in_distribution,6,72,0.569444,0.314037,0.303014,0.323464,0.278537,0.112678,0.104554,0.155833
behavior_cloned_skill_chain,cable_route_insert,nonconvex_energy,new_skill_pair,0,72,0.375000,0.344037,0.313344,0.300177,0.283140,0.119222,0.104982,0.169174
behavior_cloned_skill_chain,cable_route_insert,nonconvex_energy,new_skill_pair,1,72,0.388889,0.352296,0.324069,0.304512,0.284960,0.119002,0.114540,0.169945
behavior_cloned_skill_chain,cable_route_insert,nonconvex_energy,new_skill_pair,2,72,0.458333,0.350414,0.319618,0.312603,0.288818,0.117507,0.107589,0.170906
behavior_cloned_skill_chain,cable_route_insert,nonconvex_energy,new_skill_pair,3,72,0.527778,0.346749,0.318829,0.291842,0.271813,0.123226,0.110544,0.165601
behavior_cloned_skill_chain,cable_route_insert,nonconvex_energy,new_skill_pair,4,72,0.486111,0.344649,0.321580,0.276420,0.253125,0.116846,0.105085,0.168321
behavior_cloned_skill_chain,cable_route_insert,nonconvex_energy,new_skill_pair,5,72,0.277778,0.347707,0.319898,0.298977,0.285654,0.114965,0.106936,0.169190
behavior_cloned_skill_chain,cable_route_insert,nonconvex_energy,new_skill_pair,6,72,0.472222,0.342393,0.316475,0.299778,0.286471,0.123071,0.099344,0.166416
behavior_cloned_skill_chain,cable_route_insert,nonconvex_energy,shifted_objects,0,72,0.472222,0.354442,0.313456,0.281639,0.276303,0.122710,0.108005,0.164201
behavior_cloned_skill_chain,cable_route_insert,nonconvex_energy,shifted_objects,1,72,0.430556,0.359302,0.331883,0.295703,0.273214,0.115295,0.104605,0.175778
behavior_cloned_skill_chain,cable_route_insert,nonconvex_energy,shifted_objects,2,72,0.388889,0.344433,0.320689,0.286101,0.260904,0.119514,0.105351,0.166203
behavior_cloned_skill_chain,cable_route_insert,nonconvex_energy,shifted_objects,3,72,0.361111,0.346026,0.323133,0.311638,0.263339,0.122966,0.104378,0.166645
behavior_cloned_skill_chain,cable_route_insert,nonconvex_energy,shifted_objects,4,72,0.375000,0.350378,0.326812,0.304294,0.266923,0.119665,0.110462,0.167747
behavior_cloned_skill_chain,cable_route_insert,nonconvex_energy,shifted_objects,5,72,0.500000,0.355584,0.320137,0.283035,0.269271,0.117730,0.114705,0.172713
behavior_cloned_skill_chain,cable_route_insert,nonconvex_energy,shifted_objects,6,72,0.347222,0.352781,0.316414,0.298825,0.264932,0.122167,0.105346,0.168110
behavior_cloned_skill_chain,cable_route_insert,nonconvex_energy,long_horizon_chain,0,72,0.375000,0.340050,0.316912,0.302748,0.278772,0.117392,0.106797,0.167569
behavior_cloned_skill_chain,cable_route_insert,nonconvex_energy,long_horizon_chain,1,72,0.444444,0.336030,0.312699,0.302994,0.280006,0.113188,0.097103,0.162612
behavior_cloned_skill_chain,cable_route_insert,nonconvex_energy,long_horizon_chain,2,72,0.375000,0.341049,0.311580,0.314803,0.278555,0.111699,0.111166,0.157679
behavior_cloned_skill_chain,cable_route_insert,nonconvex_energy,long_horizon_chain,3,72,0.361111,0.341670,0.310110,0.323654,0.286005,0.117647,0.113813,0.158030
behavior_cloned_skill_chain,cable_route_insert,nonconvex_energy,long_horizon_chain,4,72,0.402778,0.337588,0.313262,0.315769,0.275128,0.118084,0.101435,0.165255
behavior_cloned_skill_chain,cable_route_insert,nonconvex_energy,long_horizon_chain,5,72,0.416667,0.347967,0.310890,0.297684,0.278457,0.122855,0.102754,0.164213
behavior_cloned_skill_chain,cable_route_insert,nonconvex_energy,long_horizon_chain,6,72,0.361111,0.332465,0.315534,0.293895,0.292716,0.117461,0.108578,0.166240
behavior_cloned_skill_chain,cable_route_insert,nonconvex_energy,combined_stress,0,72,0.347222,0.369837,0.341814,0.276495,0.264023,0.126874,0.108702,0.175813
behavior_cloned_skill_chain,cable_route_insert,nonconvex_energy,combined_stress,1,72,0.291667,0.371117,0.342288,0.267347,0.235359,0.120303,0.113078,0.173311
behavior_cloned_skill_chain,cable_route_insert,nonconvex_energy,combined_stress,2,72,0.347222,0.361579,0.339145,0.275243,0.223802,0.117244,0.115575,0.174024
behavior_cloned_skill_chain,cable_route_insert,nonconvex_energy,combined_stress,3,72,0.291667,0.368763,0.332725,0.248634,0.259243,0.123861,0.110654,0.180971
behavior_cloned_skill_chain,cable_route_insert,nonconvex_energy,combined_stress,4,72,0.319444,0.377063,0.341083,0.269485,0.256059,0.122484,0.112976,0.177003
behavior_cloned_skill_chain,cable_route_insert,nonconvex_energy,combined_stress,5,72,0.319444,0.367991,0.347839,0.289077,0.254331,0.128766,0.118139,0.170301
behavior_cloned_skill_chain,cable_route_insert,nonconvex_energy,combined_stress,6,72,0.402778,0.367944,0.350481,0.300662,0.250154,0.132329,0.113186,0.168689
behavior_cloned_skill_chain,cable_route_insert,contact_mode_transition,in_distribution,0,72,0.472222,0.331411,0.297520,0.315836,0.311639,0.121954,0.103962,0.159947
behavior_cloned_skill_chain,cable_route_insert,contact_mode_transition,in_distribution,1,72,0.486111,0.322233,0.302883,0.336143,0.282863,0.115645,0.111841,0.160367
behavior_cloned_skill_chain,cable_route_insert,contact_mode_transition,in_distribution,2,72,0.444444,0.320265,0.289757,0.316802,0.290206,0.111340,0.108079,0.160577
behavior_cloned_skill_chain,cable_route_insert,contact_mode_transition,in_distribution,3,72,0.375000,0.331179,0.298273,0.316349,0.298237,0.112815,0.105923,0.162130
behavior_cloned_skill_chain,cable_route_insert,contact_mode_transition,in_distribution,4,72,0.513889,0.325436,0.295749,0.287750,0.300754,0.113890,0.100231,0.172920
behavior_cloned_skill_chain,cable_route_insert,contact_mode_transition,in_distribution,5,72,0.472222,0.315243,0.297001,0.316628,0.288129,0.112181,0.104026,0.165743
behavior_cloned_skill_chain,cable_route_insert,contact_mode_transition,in_distribution,6,72,0.486111,0.318909,0.298633,0.302478,0.286143,0.109103,0.098969,0.167153
behavior_cloned_skill_chain,cable_route_insert,contact_mode_transition,new_skill_pair,0,72,0.513889,0.342073,0.318470,0.294694,0.273444,0.123330,0.105145,0.178801
behavior_cloned_skill_chain,cable_route_insert,contact_mode_transition,new_skill_pair,1,72,0.402778,0.354882,0.329919,0.298824,0.270647,0.122228,0.106665,0.169340
behavior_cloned_skill_chain,cable_route_insert,contact_mode_transition,new_skill_pair,2,72,0.527778,0.347742,0.329337,0.292103,0.278428,0.122834,0.113478,0.175825
behavior_cloned_skill_chain,cable_route_insert,contact_mode_transition,new_skill_pair,3,72,0.527778,0.351552,0.332511,0.283860,0.249250,0.119290,0.101678,0.176895
behavior_cloned_skill_chain,cable_route_insert,contact_mode_transition,new_skill_pair,4,72,0.583333,0.357661,0.318286,0.283201,0.270743,0.123514,0.106848,0.162891
behavior_cloned_skill_chain,cable_route_insert,contact_mode_transition,new_skill_pair,5,72,0.569444,0.344537,0.322733,0.296425,0.281511,0.116807,0.105150,0.171766
behavior_cloned_skill_chain,cable_route_insert,contact_mode_transition,new_skill_pair,6,72,0.347222,0.357504,0.319997,0.262809,0.279443,0.121639,0.105473,0.174471
behavior_cloned_skill_chain,cable_route_insert,contact_mode_transition,shifted_objects,0,72,0.361111,0.358824,0.326696,0.291128,0.267911,0.124506,0.107296,0.166860
behavior_cloned_skill_chain,cable_route_insert,contact_mode_transition,shifted_objects,1,72,0.430556,0.358802,0.323553,0.287649,0.277831,0.123552,0.109687,0.176418
behavior_cloned_skill_chain,cable_route_insert,contact_mode_transition,shifted_objects,2,72,0.430556,0.364174,0.327535,0.306877,0.259489,0.125198,0.117254,0.170354
behavior_cloned_skill_chain,cable_route_insert,contact_mode_transition,shifted_objects,3,72,0.375000,0.348062,0.325433,0.295318,0.264047,0.123815,0.108791,0.164834
behavior_cloned_skill_chain,cable_route_insert,contact_mode_transition,shifted_objects,4,72,0.347222,0.356709,0.326153,0.288032,0.269561,0.120165,0.107660,0.170233
behavior_cloned_skill_chain,cable_route_insert,contact_mode_transition,shifted_objects,5,72,0.486111,0.358175,0.329150,0.288631,0.256648,0.120462,0.107444,0.167041
behavior_cloned_skill_chain,cable_route_insert,contact_mode_transition,shifted_objects,6,72,0.430556,0.349939,0.330480,0.283757,0.283664,0.126475,0.107684,0.161298
behavior_cloned_skill_chain,cable_route_insert,contact_mode_transition,long_horizon_chain,0,72,0.319444,0.337793,0.322151,0.301835,0.271046,0.122011,0.109240,0.174334
behavior_cloned_skill_chain,cable_route_insert,contact_mode_transition,long_horizon_chain,1,72,0.458333,0.344549,0.319951,0.290582,0.277905,0.119153,0.113999,0.169488
behavior_cloned_skill_chain,cable_route_insert,contact_mode_transition,long_horizon_chain,2,72,0.375000,0.337258,0.318285,0.283576,0.276437,0.118313,0.110048,0.171376
